Chart Recorder Data File Tue, Feb 25, 2020 12:04 PM
Time (s)	Position (m)  
11:20:19.048	0.224000
11:20:20.048	0.224000
11:20:21.048	0.224000
11:20:22.048	0.224000
11:20:23.049	0.224000
11:20:24.048	0.224000
11:20:25.049	0.224000
11:20:26.048	0.224000
11:20:27.049	0.224000
11:20:28.048	0.224000
11:20:29.048	0.224000
11:20:30.049	0.224000
11:20:31.048	0.224000
11:20:32.049	0.224000
11:20:33.048	0.225000
11:20:34.048	0.225000
11:20:35.049	0.225000
11:20:36.048	0.225000
11:20:37.049	0.225000
11:20:38.048	0.225000
11:20:39.048	0.225000
11:20:40.048	0.225000
11:20:41.048	0.225000
11:20:42.049	0.225000
11:20:43.048	0.225000
11:20:44.049	0.225000
11:20:45.048	0.225000
11:20:46.048	0.225000
11:20:47.048	0.225000
11:20:48.048	0.226000
11:20:49.049	0.226000
11:20:50.048	0.226000
11:20:51.049	0.226000
11:20:52.048	0.226000
11:20:53.048	0.226000
11:20:54.048	0.226000
11:20:55.048	0.226000
11:20:56.049	0.226000
11:20:57.048	0.226000
11:20:58.049	0.226000
11:20:59.048	0.226000
11:21:00.049	0.226000
11:21:01.048	0.227000
11:21:02.048	0.226000
11:21:03.049	0.226000
11:21:04.048	0.226000
11:21:05.049	0.227000
11:21:06.048	0.227000
11:21:07.048	0.227000
11:21:08.049	0.227000
11:21:09.048	0.227000
11:21:10.049	0.227000
11:21:11.048	0.227000
11:21:12.048	0.227000
11:21:13.048	0.227000
11:21:14.048	0.227000
11:21:15.049	0.227000
11:21:16.048	0.227000
11:21:17.049	0.227000
11:21:18.048	0.227000
11:21:19.048	0.227000
11:21:20.048	0.227000
11:21:21.048	0.227000
11:21:22.049	0.228000
11:21:23.048	0.228000
11:21:24.049	0.228000
11:21:25.048	0.228000
11:21:26.048	0.228000
11:21:27.049	0.228000
11:21:28.048	0.228000
11:21:29.049	0.228000
11:21:30.048	0.228000
11:21:31.048	0.228000
11:21:32.048	0.228000
11:21:33.048	0.228000
11:21:34.049	0.228000
11:21:35.048	0.228000
11:21:36.049	0.228000
11:21:37.048	0.228000
11:21:38.048	0.228000
11:21:39.048	0.228000
11:21:40.048	0.228000
11:21:41.049	0.228000
11:21:42.048	0.228000
11:21:43.049	0.228000
11:21:44.048	0.228000
11:21:45.048	0.228000
11:21:46.048	0.228000
11:21:47.048	0.228000
11:21:48.049	0.228000
11:21:49.048	0.228000
11:21:50.049	0.228000
11:21:51.048	0.228000
11:21:52.048	0.228000
11:21:53.048	0.228000
11:21:54.048	0.228000
11:21:55.049	0.228000
11:21:56.048	0.228000
11:21:57.049	0.228000
11:21:58.048	0.228000
11:21:59.048	0.228000
11:22:00.049	0.228000
11:22:01.048	0.228000
11:22:02.049	0.228000
11:22:03.048	0.228000
11:22:04.048	0.228000
11:22:05.048	0.228000
11:22:06.048	0.228000
11:22:07.049	0.228000
11:22:08.048	0.228000
11:22:09.049	0.228000
11:22:10.048	0.228000
11:22:11.048	0.228000
11:22:12.048	0.228000
11:22:13.048	0.228000
11:22:14.049	0.228000
11:22:15.048	0.228000
11:22:16.049	0.228000
11:22:17.048	0.228000
11:22:18.048	0.228000
11:22:19.048	0.228000
11:22:20.048	0.228000
11:22:21.049	0.228000
11:22:22.048	0.228000
11:22:23.049	0.228000
11:22:24.048	0.228000
11:22:25.048	0.228000
11:22:26.049	0.228000
11:22:27.048	0.228000
11:22:28.049	0.228000
11:22:29.048	0.228000
11:22:30.048	0.228000
11:22:31.048	0.228000
11:22:32.048	0.228000
11:22:33.049	0.228000
11:22:34.048	0.228000
11:22:35.049	0.228000
11:22:36.048	0.228000
11:22:37.048	0.228000
11:22:38.048	0.228000
11:22:39.048	0.227000
11:22:40.049	0.227000
11:22:41.048	0.227000
11:22:42.049	0.227000
11:22:43.048	0.227000
11:22:44.048	0.227000
11:22:45.048	0.227000
11:22:46.048	0.227000
11:22:47.049	0.227000
11:22:48.048	0.227000
11:22:49.049	0.227000
11:22:50.048	0.227000
11:22:51.048	0.227000
11:22:52.049	0.227000
11:22:53.048	0.227000
11:22:54.049	0.227000
11:22:55.048	0.227000
11:22:56.049	0.227000
11:22:57.048	0.227000
11:22:58.048	0.227000
11:22:59.049	0.227000
11:23:00.048	0.227000
11:23:01.049	0.227000
11:23:02.048	0.226000
11:23:03.049	0.226000
11:23:04.048	0.226000
11:23:05.048	0.227000
11:23:06.049	0.227000
11:23:07.048	0.226000
11:23:08.049	0.226000
11:23:09.048	0.226000
11:23:10.048	0.226000
11:23:11.048	0.226000
11:23:12.048	0.226000
11:23:13.049	0.226000
11:23:14.048	0.226000
11:23:15.049	0.226000
11:23:16.048	0.226000
11:23:17.048	0.226000
11:23:18.048	0.226000
11:23:19.048	0.226000
11:23:20.049	0.226000
11:23:21.048	0.226000
11:23:22.049	0.226000
11:23:23.048	0.225000
11:23:24.048	0.226000
11:23:25.049	0.226000
11:23:26.048	0.226000
11:23:27.049	0.226000
11:23:28.048	0.225000
11:23:29.048	0.226000
11:23:30.048	0.225000
11:23:31.048	0.225000
11:23:32.049	0.225000
11:23:33.048	0.225000
11:23:34.049	0.225000
11:23:35.048	0.225000
11:23:36.048	0.225000
11:23:37.048	0.225000
11:23:38.048	0.225000
11:23:39.049	0.225000
11:23:40.048	0.225000
11:23:41.049	0.225000
11:23:42.048	0.225000
11:23:43.048	0.225000
11:23:44.049	0.225000
11:23:45.048	0.225000
11:23:46.049	0.224000
11:23:47.048	0.225000
11:23:48.049	0.225000
11:23:49.048	0.225000
11:23:50.048	0.224000
11:23:51.049	0.225000
11:23:52.048	0.225000
11:23:53.049	0.224000
11:23:54.048	0.224000
11:23:55.048	0.225000
11:23:56.048	0.224000
11:23:57.048	0.225000
11:23:58.049	0.224000
11:23:59.048	0.224000
11:24:00.049	0.224000
11:24:01.048	0.224000
11:24:02.048	0.224000
11:24:03.048	0.224000
11:24:04.048	0.224000
11:24:05.049	0.224000
11:24:06.048	0.224000
11:24:07.049	0.224000
11:24:08.048	0.224000
11:24:09.048	0.224000
11:24:10.048	0.224000
11:24:11.048	0.224000
11:24:12.049	0.224000
11:24:13.048	0.224000
11:24:14.049	0.224000
11:24:15.048	0.224000
11:24:16.048	0.224000
11:24:17.049	0.224000
11:24:18.048	0.224000
11:24:19.049	0.224000
11:24:20.048	0.224000
11:24:21.048	0.224000
11:24:22.048	0.224000
11:24:23.048	0.224000
11:24:24.049	0.224000
11:24:25.048	0.224000
11:24:26.049	0.224000
11:24:27.048	0.224000
11:24:28.048	0.224000
11:24:29.048	0.224000
11:24:30.048	0.224000
11:24:31.049	0.224000
11:24:32.048	0.224000
11:24:33.049	0.224000
11:24:34.048	0.224000
11:24:35.048	0.224000
11:24:36.048	0.224000
11:24:37.048	0.224000
11:24:38.049	0.224000
11:24:39.048	0.224000
11:24:40.049	0.224000
11:24:41.048	0.224000
11:24:42.048	0.224000
11:24:43.049	0.224000
11:24:44.048	0.224000
11:24:45.049	0.224000
11:24:46.048	0.224000
11:24:47.049	0.224000
11:24:48.048	0.224000
11:24:49.048	0.224000
11:24:50.049	0.224000
11:24:51.048	0.224000
11:24:52.049	0.224000
11:24:53.048	0.224000
11:24:54.048	0.224000
11:24:55.048	0.224000
11:24:56.048	0.224000
11:24:57.049	0.224000
11:24:58.048	0.224000
11:24:59.049	0.224000
11:25:00.048	0.224000
11:25:01.048	0.224000
11:25:02.048	0.224000
11:25:03.048	0.224000
11:25:04.049	0.224000
11:25:05.048	0.224000
11:25:06.049	0.224000
11:25:07.048	0.224000
11:25:08.048	0.224000
11:25:09.049	0.224000
11:25:10.048	0.224000
11:25:11.049	0.224000
11:25:12.048	0.224000
11:25:13.049	0.224000
11:25:14.048	0.224000
11:25:15.048	0.224000
11:25:16.049	0.224000
11:25:17.048	0.224000
11:25:18.049	0.224000
11:25:19.048	0.224000
11:25:20.048	0.224000
11:25:21.048	0.224000
11:25:22.048	0.224000
11:25:23.049	0.224000
11:25:24.048	0.224000
11:25:25.049	0.224000
11:25:26.048	0.224000
11:25:27.048	0.224000
11:25:28.048	0.224000
11:25:29.048	0.224000
11:25:30.049	0.224000
11:25:31.048	0.224000
11:25:32.049	0.224000
11:25:33.048	0.224000
11:25:34.048	0.224000
11:25:35.049	0.224000
11:25:36.048	0.224000
11:25:37.049	0.224000
11:25:38.048	0.224000
11:25:39.049	0.224000
11:25:40.048	0.224000
11:25:41.048	0.224000
11:25:42.049	0.224000
11:25:43.048	0.224000
11:25:44.049	0.224000
11:25:45.048	0.224000
11:25:46.048	0.225000
11:25:47.048	0.224000
11:25:48.048	0.224000
11:25:49.049	0.224000
11:25:50.048	0.224000
11:25:51.049	0.224000
11:25:52.048	0.225000
11:25:53.048	0.224000
11:25:54.048	0.224000
11:25:55.048	0.225000
11:25:56.049	0.225000
11:25:57.048	0.225000
11:25:58.049	0.225000
11:25:59.048	0.224000
11:26:00.048	0.225000
11:26:01.049	0.225000
11:26:02.048	0.225000
11:26:03.049	0.225000
11:26:04.048	0.225000
11:26:05.049	0.225000
11:26:06.048	0.225000
11:26:07.048	0.225000
11:26:08.049	0.225000
11:26:09.048	0.225000
11:26:10.049	0.225000
11:26:11.048	0.225000
11:26:12.049	0.225000
11:26:13.048	0.225000
11:26:14.048	0.225000
11:26:15.049	0.225000
11:26:16.048	0.226000
11:26:17.049	0.226000
11:26:18.048	0.226000
11:26:19.048	0.226000
11:26:20.048	0.226000
11:26:21.048	0.226000
11:26:22.049	0.226000
11:26:23.048	0.226000
11:26:24.049	0.226000
11:26:25.048	0.226000
11:26:26.049	0.226000
11:26:27.048	0.226000
11:26:28.048	0.226000
11:26:29.049	0.226000
11:26:30.048	0.226000
11:26:31.049	0.226000
11:26:32.048	0.226000
11:26:33.048	0.226000
11:26:34.049	0.226000
11:26:35.048	0.226000
11:26:36.049	0.226000
11:26:37.048	0.226000
11:26:38.048	0.227000
11:26:39.048	0.227000
11:26:40.048	0.227000
11:26:41.049	0.227000
11:26:42.048	0.227000
11:26:43.049	0.227000
11:26:44.048	0.227000
11:26:45.048	0.227000
11:26:46.048	0.227000
11:26:47.048	0.227000
11:26:48.049	0.227000
11:26:49.048	0.227000
11:26:50.049	0.227000
11:26:51.048	0.227000
11:26:52.048	0.227000
11:26:53.049	0.227000
11:26:54.048	0.228000
11:26:55.049	0.228000
11:26:56.048	0.228000
11:26:57.049	0.228000
11:26:58.048	0.228000
11:26:59.048	0.228000
11:27:00.049	0.228000
11:27:01.048	0.228000
11:27:02.049	0.228000
11:27:03.048	0.228000
11:27:04.049	0.228000
11:27:05.048	0.228000
11:27:06.048	0.228000
11:27:07.049	0.228000
11:27:08.048	0.228000
11:27:09.049	0.228000
11:27:10.048	0.228000
11:27:11.048	0.228000
11:27:12.048	0.228000
11:27:13.048	0.228000
11:27:14.049	0.228000
11:27:15.048	0.228000
11:27:16.049	0.228000
11:27:17.048	0.228000
11:27:18.048	0.228000
11:27:19.048	0.228000
11:27:20.048	0.228000
11:27:21.049	0.228000
11:27:22.048	0.228000
11:27:23.049	0.228000
11:27:24.048	0.229000
11:27:25.048	0.228000
11:27:26.049	0.228000
11:27:27.048	0.229000
11:27:28.049	0.229000
11:27:29.048	0.229000
11:27:30.049	0.229000
11:27:31.048	0.229000
11:27:32.048	0.229000
11:27:33.049	0.229000
11:27:34.048	0.229000
11:27:35.049	0.229000
11:27:36.048	0.229000
11:27:37.048	0.229000
11:27:38.048	0.229000
11:27:39.048	0.229000
11:27:40.049	0.229000
11:27:41.048	0.229000
11:27:42.049	0.229000
11:27:43.048	0.229000
11:27:44.048	0.229000
11:27:45.048	0.229000
11:27:46.048	0.229000
11:27:47.049	0.229000
11:27:48.048	0.229000
11:27:49.049	0.229000
11:27:50.048	0.229000
11:27:51.048	0.229000
11:27:52.049	0.229000
11:27:53.048	0.229000
11:27:54.049	0.229000
11:27:55.048	0.229000
11:27:56.049	0.229000
11:27:57.048	0.229000
11:27:58.048	0.229000
11:27:59.049	0.229000
11:28:00.048	0.229000
11:28:01.049	0.229000
11:28:02.048	0.228000
11:28:03.048	0.229000
11:28:04.048	0.229000
11:28:05.048	0.229000
11:28:06.049	0.228000
11:28:07.048	0.228000
11:28:08.049	0.229000
11:28:09.048	0.229000
11:28:10.048	0.228000
11:28:11.048	0.228000
11:28:12.048	0.228000
11:28:13.049	0.228000
11:28:14.048	0.228000
11:28:15.049	0.228000
11:28:16.048	0.228000
11:28:17.048	0.228000
11:28:18.049	0.228000
11:28:19.048	0.228000
11:28:20.049	0.228000
11:28:21.048	0.228000
11:28:22.049	0.228000
11:28:23.048	0.228000
11:28:24.048	0.228000
11:28:25.049	0.228000
11:28:26.048	0.228000
11:28:27.049	0.228000
11:28:28.048	0.228000
11:28:29.049	0.228000
11:28:30.048	0.228000
11:28:31.048	0.228000
11:28:32.049	0.228000
11:28:33.048	0.227000
11:28:34.049	0.227000
11:28:35.048	0.228000
11:28:36.048	0.228000
11:28:37.048	0.227000
11:28:38.048	0.227000
11:28:39.049	0.227000
11:28:40.048	0.227000
11:28:41.049	0.227000
11:28:42.048	0.227000
11:28:43.048	0.227000
11:28:44.049	0.227000
11:28:45.048	0.227000
11:28:46.049	0.227000
11:28:47.048	0.227000
11:28:48.049	0.227000
11:28:49.048	0.226000
11:28:50.048	0.226000
11:28:51.049	0.226000
11:28:52.048	0.226000
11:28:53.049	0.226000
11:28:54.048	0.226000
11:28:55.048	0.226000
11:28:56.048	0.226000
11:28:57.048	0.226000
11:28:58.049	0.226000
11:28:59.048	0.226000
11:29:00.049	0.226000
11:29:01.048	0.226000
11:29:02.048	0.226000
11:29:03.048	0.226000
11:29:04.048	0.225000
11:29:05.049	0.225000
11:29:06.048	0.225000
11:29:07.049	0.225000
11:29:08.048	0.225000
11:29:09.048	0.225000
11:29:10.048	0.225000
11:29:11.048	0.225000
11:29:12.049	0.225000
11:29:13.048	0.225000
11:29:14.049	0.225000
11:29:15.048	0.225000
11:29:16.048	0.225000
11:29:17.049	0.225000
11:29:18.048	0.225000
11:29:19.049	0.224000
11:29:20.048	0.224000
11:29:21.049	0.224000
11:29:22.048	0.224000
11:29:23.048	0.224000
11:29:24.058	0.224000
11:29:25.048	0.224000
11:29:26.049	0.224000
11:29:27.048	0.224000
11:29:28.048	0.224000
11:29:29.048	0.224000
11:29:30.048	0.224000
11:29:31.049	0.224000
11:29:32.048	0.224000
11:29:33.049	0.224000
11:29:34.048	0.224000
11:29:35.048	0.223000
11:29:36.048	0.223000
11:29:37.048	0.223000
11:29:38.049	0.223000
11:29:39.048	0.223000
11:29:40.049	0.223000
11:29:41.048	0.223000
11:29:42.048	0.223000
11:29:43.049	0.223000
11:29:44.048	0.223000
11:29:45.049	0.223000
11:29:46.048	0.223000
11:29:47.049	0.223000
11:29:48.048	0.223000
11:29:49.048	0.223000
11:29:50.049	0.222000
11:29:51.048	0.222000
11:29:52.049	0.222000
11:29:53.048	0.222000
11:29:54.048	0.223000
11:29:55.048	0.222000
11:29:56.048	0.222000
11:29:57.049	0.222000
11:29:58.048	0.222000
11:29:59.049	0.222000
11:30:00.048	0.222000
11:30:01.048	0.222000
11:30:02.048	0.222000
11:30:03.048	0.222000
11:30:04.049	0.222000
11:30:05.048	0.222000
11:30:06.049	0.222000
11:30:07.048	0.222000
11:30:08.048	0.222000
11:30:09.048	0.222000
11:30:10.048	0.222000
11:30:11.049	0.222000
11:30:12.048	0.222000
11:30:13.049	0.222000
11:30:14.048	0.222000
11:30:15.048	0.222000
11:30:16.049	0.222000
11:30:17.048	0.222000
11:30:18.049	0.222000
11:30:19.048	0.222000
11:30:20.048	0.222000
11:30:21.048	0.222000
11:30:22.048	0.222000
11:30:23.049	0.222000
11:30:24.048	0.222000
11:30:25.049	0.222000
11:30:26.048	0.222000
11:30:27.048	0.222000
11:30:28.048	0.222000
11:30:29.048	0.222000
11:30:30.049	0.222000
11:30:31.048	0.222000
11:30:32.049	0.222000
11:30:33.048	0.222000
11:30:34.048	0.222000
11:30:35.048	0.222000
11:30:36.048	0.222000
11:30:37.049	0.222000
11:30:38.048	0.222000
11:30:39.049	0.222000
11:30:40.048	0.222000
11:30:41.048	0.222000
11:30:42.049	0.222000
11:30:43.048	0.222000
11:30:44.049	0.222000
11:30:45.048	0.222000
11:30:46.048	0.222000
11:30:47.048	0.222000
11:30:48.048	0.222000
11:30:49.049	0.222000
11:30:50.048	0.222000
11:30:51.049	0.222000
11:30:52.048	0.222000
11:30:53.048	0.222000
11:30:54.048	0.223000
11:30:55.048	0.222000
11:30:56.049	0.222000
11:30:57.048	0.222000
11:30:58.049	0.222000
11:30:59.048	0.222000
11:31:00.048	0.223000
11:31:01.048	0.223000
11:31:02.048	0.223000
11:31:03.049	0.223000
11:31:04.048	0.223000
11:31:05.049	0.223000
11:31:06.048	0.223000
11:31:07.048	0.223000
11:31:08.049	0.223000
11:31:09.048	0.223000
11:31:10.049	0.223000
11:31:11.048	0.223000
11:31:12.049	0.223000
11:31:13.048	0.223000
11:31:14.048	0.224000
11:31:15.049	0.224000
11:31:16.048	0.224000
11:31:17.049	0.224000
11:31:18.048	0.224000
11:31:19.048	0.224000
11:31:20.048	0.224000
11:31:21.048	0.224000
11:31:22.049	0.224000
11:31:23.048	0.224000
11:31:24.049	0.224000
11:31:25.048	0.224000
11:31:26.048	0.224000
11:31:27.048	0.224000
11:31:28.048	0.225000
11:31:29.049	0.225000
11:31:30.048	0.225000
11:31:31.049	0.225000
11:31:32.048	0.225000
11:31:33.048	0.225000
11:31:34.049	0.225000
11:31:35.048	0.225000
11:31:36.049	0.225000
11:31:37.048	0.225000
11:31:38.049	0.225000
11:31:39.048	0.226000
11:31:40.048	0.226000
11:31:41.049	0.226000
11:31:42.048	0.226000
11:31:43.049	0.226000
11:31:44.048	0.226000
11:31:45.048	0.226000
11:31:46.048	0.226000
11:31:47.048	0.226000
11:31:48.049	0.226000
11:31:49.048	0.227000
11:31:50.049	0.226000
11:31:51.048	0.226000
11:31:52.048	0.226000
11:31:53.048	0.227000
11:31:54.048	0.226000
11:31:55.049	0.227000
11:31:56.048	0.226000
11:31:57.049	0.227000
11:31:58.048	0.227000
11:31:59.048	0.227000
11:32:00.049	0.227000
11:32:01.048	0.227000
11:32:02.049	0.227000
11:32:03.048	0.227000
11:32:04.049	0.228000
11:32:05.048	0.227000
11:32:06.048	0.228000
11:32:07.049	0.228000
11:32:08.048	0.228000
11:32:09.049	0.228000
11:32:10.048	0.228000
11:32:11.048	0.228000
11:32:12.048	0.228000
11:32:13.048	0.228000
11:32:14.049	0.228000
11:32:15.048	0.228000
11:32:16.049	0.228000
11:32:17.048	0.228000
11:32:18.048	0.228000
11:32:19.048	0.228000
11:32:20.048	0.228000
11:32:21.049	0.228000
11:32:22.048	0.228000
11:32:23.049	0.228000
11:32:24.048	0.229000
11:32:25.048	0.229000
11:32:26.048	0.229000
11:32:27.048	0.229000
11:32:28.049	0.229000
11:32:29.048	0.229000
11:32:30.049	0.229000
11:32:31.048	0.229000
11:32:32.048	0.229000
11:32:33.049	0.229000
11:32:34.048	0.229000
11:32:35.049	0.229000
11:32:36.048	0.229000
11:32:37.049	0.229000
11:32:38.048	0.229000
11:32:39.048	0.229000
11:32:40.049	0.229000
11:32:41.048	0.229000
11:32:42.049	0.229000
11:32:43.048	0.229000
11:32:44.048	0.229000
11:32:45.048	0.229000
11:32:46.048	0.229000
11:32:47.049	0.229000
11:32:48.048	0.229000
11:32:49.049	0.229000
11:32:50.048	0.229000
11:32:51.048	0.229000
11:32:52.048	0.229000
11:32:53.048	0.229000
11:32:54.049	0.229000
11:32:55.048	0.229000
11:32:56.049	0.229000
11:32:57.048	0.229000
11:32:58.048	0.229000
11:32:59.049	0.229000
11:33:00.048	0.229000
11:33:01.049	0.229000
11:33:02.048	0.229000
11:33:03.049	0.229000
11:33:04.048	0.229000
11:33:05.048	0.229000
11:33:06.049	0.229000
11:33:07.048	0.229000
11:33:08.049	0.229000
11:33:09.048	0.229000
11:33:10.048	0.229000
11:33:11.048	0.229000
11:33:12.048	0.229000
11:33:13.049	0.229000
11:33:14.048	0.229000
11:33:15.049	0.228000
11:33:16.048	0.229000
11:33:17.048	0.228000
11:33:18.048	0.228000
11:33:19.048	0.228000
11:33:20.049	0.228000
11:33:21.048	0.228000
11:33:22.049	0.228000
11:33:23.048	0.228000
11:33:24.048	0.228000
11:33:25.048	0.228000
11:33:26.048	0.228000
11:33:27.049	0.228000
11:33:28.048	0.228000
11:33:29.049	0.228000
11:33:30.048	0.228000
11:33:31.048	0.228000
11:33:32.049	0.228000
11:33:33.048	0.228000
11:33:34.049	0.228000
11:33:35.048	0.228000
11:33:36.048	0.228000
11:33:37.048	0.228000
11:33:38.048	0.228000
11:33:39.049	0.228000
11:33:40.048	0.228000
11:33:41.049	0.227000
11:33:42.048	0.227000
11:33:43.048	0.228000
11:33:44.048	0.227000
11:33:45.048	0.227000
11:33:46.049	0.227000
11:33:47.048	0.227000
11:33:48.049	0.227000
11:33:49.048	0.227000
11:33:50.048	0.227000
11:33:51.049	0.226000
11:33:52.048	0.226000
11:33:53.049	0.227000
11:33:54.048	0.226000
11:33:55.049	0.226000
11:33:56.048	0.227000
11:33:57.048	0.226000
11:33:58.049	0.226000
11:33:59.048	0.226000
11:34:00.049	0.226000
11:34:01.048	0.226000
11:34:02.048	0.226000
11:34:03.048	0.226000
11:34:04.048	0.226000
11:34:05.049	0.226000
11:34:06.048	0.226000
11:34:07.049	0.226000
11:34:08.048	0.226000
11:34:09.048	0.226000
11:34:10.048	0.226000
11:34:11.048	0.226000
11:34:12.049	0.225000
11:34:13.048	0.225000
11:34:14.049	0.226000
11:34:15.048	0.226000
11:34:16.048	0.226000
11:34:17.048	0.226000
11:34:18.048	0.226000
11:34:19.049	0.225000
11:34:20.048	0.225000
11:34:21.049	0.225000
11:34:22.048	0.225000
11:34:23.048	0.225000
11:34:24.049	0.225000
11:34:25.048	0.225000
11:34:26.049	0.225000
11:34:27.048	0.225000
11:34:28.049	0.225000
11:34:29.048	0.225000
11:34:30.048	0.225000
11:34:31.049	0.225000
11:34:32.048	0.225000
11:34:33.049	0.225000
11:34:34.048	0.225000
11:34:35.048	0.225000
11:34:36.048	0.225000
11:34:37.048	0.225000
11:34:38.049	0.225000
11:34:39.048	0.225000
11:34:40.049	0.225000
11:34:41.048	0.225000
11:34:42.048	0.225000
11:34:43.048	0.225000
11:34:44.048	0.225000
11:34:45.049	0.225000
11:34:46.048	0.225000
11:34:47.049	0.225000
11:34:48.048	0.225000
11:34:49.048	0.225000
11:34:50.049	0.224000
11:34:51.048	0.224000
11:34:52.049	0.224000
11:34:53.048	0.224000
11:34:54.049	0.224000
11:34:55.048	0.225000
11:34:56.048	0.224000
11:34:57.049	0.225000
11:34:58.048	0.224000
11:34:59.049	0.224000
11:35:00.048	0.224000
11:35:01.048	0.224000
11:35:02.048	0.224000
11:35:03.048	0.224000
11:35:04.049	0.224000
11:35:05.048	0.224000
11:35:06.049	0.224000
11:35:07.048	0.224000
11:35:08.048	0.224000
11:35:09.048	0.224000
11:35:10.048	0.224000
11:35:11.049	0.224000
11:35:12.048	0.224000
11:35:13.049	0.224000
11:35:14.048	0.224000
11:35:15.048	0.224000
11:35:16.049	0.224000
11:35:17.048	0.224000
11:35:18.049	0.224000
11:35:19.048	0.224000
11:35:20.049	0.224000
11:35:21.048	0.224000
11:35:22.048	0.224000
11:35:23.049	0.224000
11:35:24.048	0.224000
11:35:25.049	0.224000
11:35:26.048	0.224000
11:35:27.048	0.224000
11:35:28.048	0.224000
11:35:29.048	0.224000
11:35:30.049	0.224000
11:35:31.048	0.224000
11:35:32.049	0.224000
11:35:33.048	0.224000
11:35:34.048	0.224000
11:35:35.048	0.224000
11:35:36.048	0.224000
11:35:37.049	0.224000
11:35:38.048	0.224000
11:35:39.049	0.224000
11:35:40.048	0.224000
11:35:41.048	0.224000
11:35:42.048	0.224000
11:35:43.048	0.224000
11:35:44.049	0.224000
11:35:45.048	0.224000
11:35:46.049	0.224000
11:35:47.048	0.224000
11:35:48.048	0.224000
11:35:49.049	0.224000
11:35:50.048	0.224000
11:35:51.049	0.224000
11:35:52.048	0.224000
11:35:53.048	0.224000
11:35:54.048	0.224000
11:35:55.048	0.224000
11:35:56.049	0.224000
11:35:57.048	0.224000
11:35:58.049	0.224000
11:35:59.048	0.224000
11:36:00.048	0.224000
11:36:01.048	0.224000
11:36:02.048	0.224000
11:36:03.049	0.224000
11:36:04.048	0.224000
11:36:05.049	0.224000
11:36:06.048	0.225000
11:36:07.048	0.224000
11:36:08.048	0.224000
11:36:09.048	0.224000
11:36:10.049	0.224000
11:36:11.048	0.224000
11:36:12.049	0.224000
11:36:13.048	0.224000
11:36:14.048	0.224000
11:36:15.049	0.224000
11:36:16.048	0.224000
11:36:17.049	0.224000
11:36:18.048	0.224000
11:36:19.048	0.224000
11:36:20.048	0.224000
11:36:21.048	0.224000
11:36:22.049	0.225000
11:36:23.048	0.224000
11:36:24.049	0.225000
11:36:25.048	0.224000
11:36:26.049	0.225000
11:36:27.048	0.225000
11:36:28.048	0.224000
11:36:29.049	0.224000
11:36:30.048	0.225000
11:36:31.049	0.225000
11:36:32.048	0.225000
11:36:33.048	0.224000
11:36:34.048	0.225000
11:36:35.048	0.225000
11:36:36.049	0.224000
11:36:37.048	0.225000
11:36:38.049	0.225000
11:36:39.048	0.225000
11:36:40.048	0.225000
11:36:41.049	0.225000
11:36:42.048	0.224000
11:36:43.049	0.225000
11:36:44.048	0.225000
11:36:45.049	0.225000
11:36:46.048	0.225000
11:36:47.048	0.225000
11:36:48.049	0.224000
11:36:49.048	0.225000
11:36:50.049	0.225000
11:36:51.048	0.225000
11:36:52.048	0.225000
11:36:53.048	0.225000
11:36:54.048	0.225000
11:36:55.049	0.225000
11:36:56.048	0.225000
11:36:57.049	0.225000
11:36:58.049	0.225000
11:36:59.048	0.225000
11:37:00.048	0.225000
11:37:01.048	0.225000
11:37:02.049	0.225000
11:37:03.048	0.225000
11:37:04.049	0.225000
11:37:05.048	0.225000
11:37:06.048	0.225000
11:37:07.049	0.225000
11:37:08.048	0.225000
11:37:09.049	0.225000
11:37:10.048	0.225000
11:37:11.049	0.225000
11:37:12.048	0.225000
11:37:13.048	0.225000
11:37:14.049	0.225000
11:37:15.048	0.225000
11:37:16.049	0.225000
11:37:17.048	0.225000
11:37:18.048	0.225000
11:37:19.048	0.225000
11:37:20.048	0.225000
11:37:21.049	0.225000
11:37:22.048	0.225000
11:37:23.049	0.225000
11:37:24.048	0.225000
11:37:25.048	0.225000
11:37:26.048	0.225000
11:37:27.048	0.225000
11:37:28.049	0.225000
11:37:29.048	0.225000
11:37:30.049	0.225000
11:37:31.048	0.225000
11:37:32.048	0.225000
11:37:33.049	0.225000
11:37:34.048	0.225000
11:37:35.049	0.225000
11:37:36.048	0.225000
11:37:37.049	0.225000
11:37:38.048	0.225000
11:37:39.048	0.225000
11:37:40.049	0.225000
11:37:41.048	0.225000
11:37:42.049	0.225000
11:37:43.048	0.225000
11:37:44.048	0.225000
11:37:45.048	0.225000
11:37:46.048	0.225000
11:37:47.049	0.225000
11:37:48.048	0.225000
11:37:49.049	0.225000
11:37:50.048	0.225000
11:37:51.048	0.225000
11:37:52.048	0.225000
11:37:53.048	0.225000
11:37:54.049	0.225000
11:37:55.048	0.225000
11:37:56.049	0.225000
11:37:57.048	0.225000
11:37:58.048	0.225000
11:37:59.048	0.225000
11:38:00.048	0.225000
11:38:01.049	0.225000
11:38:02.048	0.225000
11:38:03.049	0.225000
11:38:04.048	0.225000
11:38:05.048	0.225000
11:38:06.049	0.225000
11:38:07.048	0.225000
11:38:08.049	0.225000
11:38:09.048	0.225000
11:38:10.048	0.225000
11:38:11.048	0.225000
